configuration,run_index,scenario,selected_tools,skipped_tools,fallback_used,error 
all_tools,3,mixed_088_low_isolated_high_critical_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_089_low_isolated_critical_critical_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_090_moderate_isolated_critical_adequate_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_091_high_isolated_critical_critical_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_092_critical_isolated_critical_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_093_low_multi_risk_critical_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_094_moderate_multi_risk_critical_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_095_high_multi_risk_critical_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_096_critical_multi_risk_critical_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_097_low_stable_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_098_moderate_stable_strained_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_099_critical_stable_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_100_critical_stable_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_101_low_isolated_high_adequate_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_102_moderate_isolated_high_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_103_high_isolated_high_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_104_critical_isolated_high_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_105_low_isolated_critical_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_106_moderate_isolated_critical_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_107_moderate_isolated_critical_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_108_critical_isolated_critical_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_109_moderate_multi_risk_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_110_moderate_multi_risk_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_111_low_multi_risk_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_112_critical_multi_risk_critical_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_113_low_stable_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_114_moderate_stable_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_115_high_stable_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_116_critical_stable_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_117_high_isolated_high_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_118_moderate_isolated_high_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_119_high_isolated_high_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_120_low_isolated_high_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_121_low_isolated_critical_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_122_moderate_isolated_critical_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_123_high_isolated_critical_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_124_moderate_isolated_critical_strained_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_125_low_multi_risk_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_126_low_multi_risk_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_127_high_multi_risk_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_128_moderate_multi_risk_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_129_low_stable_critical_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_130_moderate_stable_critical_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_131_moderate_stable_critical_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_132_low_stable_critical_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_133_low_isolated_high_critical_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_134_moderate_isolated_high_critical_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_135_high_isolated_high_critical_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_136_critical_isolated_high_critical_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_137_high_isolated_critical_critical_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_138_low_isolated_critical_critical_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_139_low_isolated_critical_critical_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_140_critical_isolated_critical_critical_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_141_critical_multi_risk_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_142_moderate_multi_risk_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_143_high_multi_risk_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_144_critical_multi_risk_critical_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_145_low_stable_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_146_moderate_stable_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_147_high_stable_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_148_critical_stable_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_149_low_isolated_high_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_150_moderate_isolated_high_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_151_high_isolated_high_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_152_critical_isolated_high_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_153_low_isolated_critical_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_154_moderate_isolated_critical_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_155_high_isolated_critical_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_156_critical_isolated_critical_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_157_low_multi_risk_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_158_high_multi_risk_critical_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_159_high_multi_risk_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_160_critical_multi_risk_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_161_moderate_stable_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_162_moderate_stable_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_163_high_stable_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_164_critical_stable_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_165_low_isolated_high_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_166_moderate_isolated_high_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_167_high_isolated_high_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_168_high_isolated_high_critical_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_169_low_isolated_critical_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_170_moderate_isolated_critical_critical_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_171_critical_isolated_critical_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_172_critical_isolated_critical_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_173_low_multi_risk_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,3,mixed_174_moderate_multi_risk_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,4,critical_congestion_with_sepsis,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,4,stable_day_shift,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,4,isolated_high_risk_patient,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,4,staffing_crunch,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,4,bed_block,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,4,queue_overload,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,4,mixed_001_low_stable_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,4,mixed_002_moderate_stable_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,4,mixed_003_high_stable_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,4,mixed_004_critical_stable_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,4,mixed_005_low_isolated_high_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,4,mixed_006_moderate_isolated_high_critical_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,4,mixed_007_low_isolated_high_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,4,mixed_008_critical_isolated_high_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,4,mixed_009_low_isolated_critical_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,4,mixed_010_moderate_isolated_critical_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,4,mixed_011_high_isolated_critical_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,4,mixed_012_critical_isolated_critical_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,4,mixed_013_low_multi_risk_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,4,mixed_014_moderate_multi_risk_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,4,mixed_015_high_multi_risk_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,4,mixed_016_critical_multi_risk_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,4,mixed_017_low_stable_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,4,mixed_018_moderate_stable_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,4,mixed_019_high_stable_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,4,mixed_020_critical_stable_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,4,mixed_021_low_isolated_high_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,4,mixed_022_moderate_isolated_high_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
all_tools,4,mixed_023_high_isolated_high_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
